date,channel,campaign,impressions,clicks,spend,conversions,revenue
2026-05-31,LinkedIn Ads,Retargeting,5272,57,305.86,1,356.6
2026-05-31,Meta Ads,Lookalike,40714,492,365.31,22,1496.4
2026-05-31,Meta Ads,Prospecting,50485,512,429.19,10,584.58
2026-05-31,Meta Ads,Retargeting,23927,511,381.0,29,2337.15
2026-05-31,TikTok Ads,Lookalike,54311,607,180.18,6,259.75
2026-05-31,TikTok Ads,Prospecting,80321,645,276.31,9,485.62
2026-05-31,TikTok Ads,Retargeting,32164,488,206.81,14,823.26
2026-06-01,Google Ads,Brand Search,9457,813,874.87,108,8227.96
2026-06-01,Google Ads,Lookalike,17965,639,812.62,31,2779.22
2026-06-01,Google Ads,Prospecting,37768,1264,1432.82,41,3946.27
2026-06-01,Google Ads,Retargeting,14175,907,893.05,104,10359.96
2026-06-01,LinkedIn Ads,Prospecting,17958,93,486.07,2,644.13
2026-06-01,LinkedIn Ads,Retargeting,7550,80,509.5,3,1276.76
2026-06-01,Meta Ads,Lookalike,41790,544,413.92,17,1227.2
2026-06-01,Meta Ads,Prospecting,54287,677,484.76,15,1037.9
2026-06-01,Meta Ads,Retargeting,20833,425,312.97,26,1519.86
2026-06-01,TikTok Ads,Lookalike,76950,772,259.95,4,223.84
2026-06-01,TikTok Ads,Prospecting,110117,928,303.48,6,264.07
2026-06-01,TikTok Ads,Retargeting,36558,568,172.18,23,1411.6
2026-06-02,Google Ads,Brand Search,7598,585,681.51,64,5899.3
2026-06-02,Google Ads,Lookalike,22965,937,1149.41,58,5398.69
2026-06-02,Google Ads,Prospecting,34950,1116,1620.12,48,4810.93
2026-06-02,Google Ads,Retargeting,10966,697,936.18,85,7897.7
2026-06-02,LinkedIn Ads,Prospecting,23993,116,631.45,1,325.92
2026-06-02,LinkedIn Ads,Retargeting,7234,90,451.57,5,2003.88
2026-06-02,Meta Ads,Lookalike,40070,517,396.08,15,877.04
2026-06-02,Meta Ads,Prospecting,73305,775,484.56,17,1202.2
2026-06-02,Meta Ads,Retargeting,22554,553,413.85,26,1545.8
2026-06-02,TikTok Ads,Lookalike,70432,733,308.64,12,711.49
2026-06-02,TikTok Ads,Prospecting,96525,721,262.03,8,415.26
2026-06-02,TikTok Ads,Retargeting,34064,481,160.16,9,450.26
2026-06-03,Google Ads,Brand Search,8451,714,796.98,77,8529.75
2026-06-03,Google Ads,Lookalike,25624,964,1186.18,32,2760.73
2026-06-03,Google Ads,Prospecting,27273,732,865.4,24,1828.08
2026-06-03,Google Ads,Retargeting,14021,780,1077.85,72,6896.23
2026-06-03,LinkedIn Ads,Prospecting,21356,132,780.7,4,1376.45
2026-06-03,LinkedIn Ads,Retargeting,7090,90,485.3,4,1433.24
2026-06-03,Meta Ads,Lookalike,40186,574,428.8,15,1247.62
2026-06-03,Meta Ads,Prospecting,61398,689,631.04,19,1212.01
2026-06-03,Meta Ads,Retargeting,25586,510,419.64,26,2091.04
2026-06-03,TikTok Ads,Lookalike,67410,590,201.16,9,408.89
2026-06-03,TikTok Ads,Prospecting,136682,1029,374.15,6,296.83
2026-06-03,TikTok Ads,Retargeting,40456,560,219.11,14,699.06
2026-06-04,Google Ads,Brand Search,7745,680,966.82,81,7800.67
2026-06-04,Google Ads,Lookalike,23118,830,993.88,44,3497.05
2026-06-04,Google Ads,Prospecting,29208,863,1153.83,34,2776.49
2026-06-04,Google Ads,Retargeting,9045,553,613.51,63,5636.3
2026-06-04,LinkedIn Ads,Prospecting,13329,71,448.62,0,0.0
2026-06-04,LinkedIn Ads,Retargeting,6312,71,341.51,1,402.22
2026-06-04,Meta Ads,Lookalike,33325,454,435.8,13,1203.69
2026-06-04,Meta Ads,Prospecting,66613,682,500.3,17,1196.73
2026-06-04,Meta Ads,Retargeting,26116,561,414.99,35,2361.53
2026-06-04,TikTok Ads,Lookalike,64284,648,253.5,10,482.51
2026-06-04,TikTok Ads,Prospecting,67472,523,189.18,3,141.28
2026-06-04,TikTok Ads,Retargeting,37467,587,188.9,19,1084.64
2026-06-05,Google Ads,Brand Search,5481,394,485.16,44,4218.18
2026-06-05,Google Ads,Lookalike,17975,572,689.34,32,3080.53
2026-06-05,Google Ads,Prospecting,28840,904,1089.94,24,1843.03
2026-06-05,Google Ads,Retargeting,10786,721,861.52,55,6390.25
2026-06-05,LinkedIn Ads,Prospecting,18253,106,580.52,2,663.77
2026-06-05,LinkedIn Ads,Retargeting,7260,82,481.69,5,1904.69
2026-06-05,Meta Ads,Lookalike,29189,408,344.43,12,838.86
2026-06-05,Meta Ads,Prospecting,73410,831,647.77,18,968.85
2026-06-05,Meta Ads,Retargeting,18514,367,317.83,24,1842.6
2026-06-05,TikTok Ads,Lookalike,75109,743,233.83,12,647.14
2026-06-05,TikTok Ads,Prospecting,96497,797,264.68,5,279.82
2026-06-05,TikTok Ads,Retargeting,32768,465,145.74,13,690.56
2026-06-06,Google Ads,Brand Search,5846,490,536.24,61,7537.33
2026-06-06,Google Ads,Lookalike,18650,845,1094.49,43,3584.97
2026-06-06,Google Ads,Prospecting,30788,920,1338.19,44,4049.35
2026-06-06,Google Ads,Retargeting,9913,675,985.37,58,4671.33
2026-06-06,LinkedIn Ads,Prospecting,13853,75,357.09,1,334.55
2026-06-06,LinkedIn Ads,Retargeting,6222,50,342.39,4,1640.96
2026-06-06,Meta Ads,Lookalike,30272,395,329.57,8,619.88
2026-06-06,Meta Ads,Prospecting,58902,682,534.79,19,1396.32
2026-06-06,Meta Ads,Retargeting,15412,378,320.15,23,1813.14
2026-06-06,TikTok Ads,Lookalike,52559,480,169.77,6,247.76
2026-06-06,TikTok Ads,Prospecting,92604,628,245.19,7,355.27
2026-06-06,TikTok Ads,Retargeting,30507,438,168.44,7,404.3
2026-06-07,Google Ads,Brand Search,6541,521,621.47,61,6079.26
2026-06-07,Google Ads,Lookalike,24395,891,1125.06,44,3951.56
2026-06-07,Google Ads,Prospecting,34222,1207,1611.26,50,4067.98
2026-06-07,Google Ads,Retargeting,10485,613,858.19,60,6515.73
2026-06-07,LinkedIn Ads,Prospecting,17549,91,484.52,1,317.73
2026-06-07,LinkedIn Ads,Retargeting,5190,54,288.53,2,897.19
2026-06-07,Meta Ads,Lookalike,40906,491,355.34,18,1108.69
2026-06-07,Meta Ads,Prospecting,55525,647,455.64,14,969.66
2026-06-07,Meta Ads,Retargeting,19111,415,364.31,19,1665.86
2026-06-07,TikTok Ads,Lookalike,51755,539,159.45,3,166.97
2026-06-07,TikTok Ads,Prospecting,94812,706,221.49,12,526.19
2026-06-07,TikTok Ads,Retargeting,32029,520,213.77,15,906.23
2026-06-08,Google Ads,Brand Search,6849,582,716.1,79,6917.16
2026-06-08,Google Ads,Lookalike,22573,717,1068.91,35,3054.9
2026-06-08,Google Ads,Prospecting,35184,1050,1085.25,31,2658.76
2026-06-08,Google Ads,Retargeting,10293,653,685.42,66,6208.92
2026-06-08,LinkedIn Ads,Prospecting,17358,86,471.63,2,611.51
2026-06-08,LinkedIn Ads,Retargeting,5732,44,277.15,3,1394.97
2026-06-08,Meta Ads,Lookalike,45828,545,412.85,16,1250.84
2026-06-08,Meta Ads,Prospecting,46267,451,377.89,14,949.77
2026-06-08,Meta Ads,Retargeting,16617,373,279.1,21,1371.9
2026-06-08,TikTok Ads,Lookalike,66745,584,239.94,10,427.29
2026-06-08,TikTok Ads,Prospecting,92266,717,289.81,6,314.52
2026-06-08,TikTok Ads,Retargeting,40241,674,220.59,18,1046.18
2026-06-09,Google Ads,Brand Search,7945,719,1082.46,80,6844.51
2026-06-09,Google Ads,Lookalike,28152,943,1045.45,42,3185.23
2026-06-09,Google Ads,Prospecting,32158,902,1008.56,35,2709.0
2026-06-09,Google Ads,Retargeting,13815,834,985.78,62,6596.27
2026-06-09,LinkedIn Ads,Prospecting,25257,152,863.63,3,1020.54
2026-06-09,LinkedIn Ads,Retargeting,8853,66,437.75,2,756.76
2026-06-09,Meta Ads,Lookalike,54290,631,594.99,17,1261.63
2026-06-09,Meta Ads,Prospecting,70113,716,457.36,13,743.98
2026-06-09,Meta Ads,Retargeting,24690,486,406.03,30,2171.45
2026-06-09,TikTok Ads,Lookalike,61033,573,218.74,13,691.37
2026-06-09,TikTok Ads,Prospecting,90344,694,217.82,8,371.41
2026-06-09,TikTok Ads,Retargeting,39488,720,248.12,19,1000.29
2026-06-10,Google Ads,Brand Search,8131,663,773.28,67,6174.47
2026-06-10,Google Ads,Lookalike,24418,821,1093.67,31,3085.9
2026-06-10,Google Ads,Prospecting,30001,810,911.59,22,1915.47
2026-06-10,Google Ads,Retargeting,12018,672,964.75,61,5830.94
2026-06-10,LinkedIn Ads,Prospecting,14931,94,582.11,1,358.81
2026-06-10,LinkedIn Ads,Retargeting,7122,76,421.26,3,1295.16
2026-06-10,Meta Ads,Lookalike,42802,524,314.42,19,1319.84
2026-06-10,Meta Ads,Prospecting,56509,547,444.35,11,812.34
2026-06-10,Meta Ads,Retargeting,20934,441,315.26,23,1842.7
2026-06-10,TikTok Ads,Lookalike,65007,655,188.76,11,506.19
2026-06-10,TikTok Ads,Prospecting,95633,811,302.66,6,334.93
2026-06-10,TikTok Ads,Retargeting,31629,489,153.57,19,1127.78
2026-06-11,Google Ads,Brand Search,7456,670,922.01,79,8292.26
2026-06-11,Google Ads,Lookalike,23986,895,1284.2,49,4907.5
2026-06-11,Google Ads,Prospecting,34895,1150,1530.47,43,3798.64
2026-06-11,Google Ads,Retargeting,14044,1005,1461.58,93,10463.02
2026-06-11,LinkedIn Ads,Prospecting,18720,112,714.39,1,322.0
2026-06-11,LinkedIn Ads,Retargeting,7392,58,274.19,0,0.0
2026-06-11,Meta Ads,Lookalike,44494,613,536.24,19,1232.38
2026-06-11,Meta Ads,Prospecting,81567,845,805.49,19,1335.42
2026-06-11,Meta Ads,Retargeting,21851,497,365.47,33,2569.13
2026-06-11,TikTok Ads,Lookalike,63639,703,209.79,17,800.41
2026-06-11,TikTok Ads,Prospecting,107876,899,311.03,13,597.75
2026-06-11,TikTok Ads,Retargeting,37432,545,151.66,13,636.7
2026-06-12,Google Ads,Brand Search,5976,475,595.28,62,5746.78
2026-06-12,Google Ads,Lookalike,16744,658,823.27,35,3056.47
2026-06-12,Google Ads,Prospecting,32137,911,1085.71,41,3788.55
2026-06-12,Google Ads,Retargeting,11739,665,877.76,54,3884.6
2026-06-12,LinkedIn Ads,Prospecting,15746,90,467.51,3,1011.13
2026-06-12,LinkedIn Ads,Retargeting,6584,70,402.78,5,2034.84
2026-06-12,Meta Ads,Lookalike,39779,539,394.05,15,999.17
2026-06-12,Meta Ads,Prospecting,59105,586,437.78,18,1212.25
2026-06-12,Meta Ads,Retargeting,18835,409,320.3,20,1781.67
2026-06-12,TikTok Ads,Lookalike,71727,710,232.03,5,285.46
2026-06-12,TikTok Ads,Prospecting,87260,668,220.88,4,178.76
2026-06-12,TikTok Ads,Retargeting,28862,458,155.53,10,448.61
2026-06-13,Google Ads,Brand Search,6672,516,650.02,64,6351.28
2026-06-13,Google Ads,Lookalike,17357,626,773.96,32,3050.62
2026-06-13,Google Ads,Prospecting,33169,967,1195.78,29,2002.53
2026-06-13,Google Ads,Retargeting,11533,653,724.37,68,5546.38
2026-06-13,LinkedIn Ads,Prospecting,14399,61,327.73,0,0.0
2026-06-13,LinkedIn Ads,Retargeting,5075,46,244.08,2,691.55
2026-06-13,Meta Ads,Lookalike,36852,474,347.04,15,1054.13
2026-06-13,Meta Ads,Prospecting,48624,494,417.66,7,418.74
2026-06-13,Meta Ads,Retargeting,24915,502,378.73,28,2127.56
2026-06-13,TikTok Ads,Lookalike,53564,529,171.45,8,349.68
2026-06-13,TikTok Ads,Prospecting,88683,713,229.23,10,470.04
2026-06-13,TikTok Ads,Retargeting,34929,541,174.19,10,568.64
2026-06-14,Google Ads,Brand Search,6457,567,774.66,65,6581.97
2026-06-14,Google Ads,Lookalike,21530,873,1160.98,36,3300.22
2026-06-14,Google Ads,Prospecting,32316,1062,1295.28,48,4090.06
2026-06-14,Google Ads,Retargeting,12395,833,921.54,84,6572.0
2026-06-14,LinkedIn Ads,Prospecting,18232,100,583.56,1,376.25
2026-06-14,LinkedIn Ads,Retargeting,6519,67,366.81,3,1184.06
2026-06-14,Meta Ads,Lookalike,24856,326,242.91,18,1164.28
2026-06-14,Meta Ads,Prospecting,48081,426,365.77,5,338.66
2026-06-14,Meta Ads,Retargeting,16745,349,247.13,21,1751.83
2026-06-14,TikTok Ads,Lookalike,65881,649,248.73,12,672.47
2026-06-14,TikTok Ads,Prospecting,83111,681,232.48,8,325.1
2026-06-14,TikTok Ads,Retargeting,31317,502,193.5,7,378.61
2026-06-15,Google Ads,Brand Search,7072,586,749.32,97,8910.9
2026-06-15,Google Ads,Lookalike,20695,701,826.2,29,2464.97
2026-06-15,Google Ads,Prospecting,30418,935,1377.64,28,1863.95
2026-06-15,Google Ads,Retargeting,10633,685,792.82,61,4858.11
2026-06-15,LinkedIn Ads,Prospecting,17350,92,533.92,1,297.78
2026-06-15,LinkedIn Ads,Retargeting,7662,71,399.51,3,1089.62
2026-06-15,Meta Ads,Lookalike,32976,458,325.29,19,1352.12
2026-06-15,Meta Ads,Prospecting,67000,705,610.6,15,1014.64
2026-06-15,Meta Ads,Retargeting,25215,594,498.08,31,1901.99
2026-06-15,TikTok Ads,Lookalike,65253,695,241.42,12,561.22
2026-06-15,TikTok Ads,Prospecting,108848,803,277.36,8,341.44
2026-06-15,TikTok Ads,Retargeting,33459,574,173.44,12,821.86
2026-06-16,Google Ads,Brand Search,6963,596,855.87,63,7017.31
2026-06-16,Google Ads,Lookalike,26123,1097,1501.83,57,4568.66
2026-06-16,Google Ads,Prospecting,27497,818,947.95,29,2029.32
2026-06-16,Google Ads,Retargeting,14822,856,999.05,95,8280.75
2026-06-16,LinkedIn Ads,Prospecting,22186,93,452.42,0,0.0
2026-06-16,LinkedIn Ads,Retargeting,6532,56,323.82,1,433.98
2026-06-16,Meta Ads,Lookalike,45987,517,378.92,9,590.01
2026-06-16,Meta Ads,Prospecting,56660,560,468.75,14,818.14
2026-06-16,Meta Ads,Retargeting,20475,449,370.86,15,1131.36
2026-06-16,TikTok Ads,Lookalike,66824,742,273.92,12,608.65
2026-06-16,TikTok Ads,Prospecting,88138,715,225.21,6,321.11
2026-06-16,TikTok Ads,Retargeting,35954,557,190.05,24,1317.67
2026-06-17,Google Ads,Brand Search,8703,716,949.8,104,10339.89
2026-06-17,Google Ads,Lookalike,21163,784,986.22,49,4836.66
2026-06-17,Google Ads,Prospecting,27667,968,1194.71,36,3112.43
2026-06-17,Google Ads,Retargeting,11438,718,914.55,64,6018.37
2026-06-17,LinkedIn Ads,Prospecting,20966,121,752.81,1,310.68
2026-06-17,LinkedIn Ads,Retargeting,6441,59,302.41,0,0.0
2026-06-17,Meta Ads,Lookalike,43907,647,582.62,10,619.49
2026-06-17,Meta Ads,Prospecting,67241,752,628.28,17,1069.0
2026-06-17,Meta Ads,Retargeting,18218,419,333.56,27,2197.85
2026-06-17,TikTok Ads,Lookalike,62210,678,195.77,10,437.42
2026-06-17,TikTok Ads,Prospecting,88106,749,326.59,8,342.47
2026-06-17,TikTok Ads,Retargeting,42759,707,288.7,13,706.59
2026-06-18,Google Ads,Brand Search,6925,643,755.99,74,7888.42
2026-06-18,Google Ads,Lookalike,22389,844,925.14,42,3708.78
2026-06-18,Google Ads,Prospecting,26453,928,1447.76,36,2334.74
2026-06-18,Google Ads,Retargeting,11769,728,912.68,73,6379.54
2026-06-18,LinkedIn Ads,Prospecting,14498,50,273.44,2,548.08
2026-06-18,LinkedIn Ads,Retargeting,6577,55,341.19,4,1810.69
2026-06-18,Meta Ads,Lookalike,35059,432,343.05,21,1544.8
2026-06-18,Meta Ads,Prospecting,68426,711,537.46,16,1246.65
2026-06-18,Meta Ads,Retargeting,24768,556,498.58,32,2883.09
2026-06-18,TikTok Ads,Lookalike,73997,764,280.94,13,537.52
2026-06-18,TikTok Ads,Prospecting,93212,701,237.55,7,356.95
2026-06-18,TikTok Ads,Retargeting,35797,542,191.56,17,964.43
2026-06-19,Google Ads,Brand Search,6567,569,728.71,76,7880.07
2026-06-19,Google Ads,Lookalike,21871,873,1201.85,37,2908.85
2026-06-19,Google Ads,Prospecting,33715,1027,1443.27,30,2549.33
2026-06-19,Google Ads,Retargeting,10756,696,915.46,51,5080.98
2026-06-19,LinkedIn Ads,Prospecting,20295,125,786.93,1,350.97
2026-06-19,LinkedIn Ads,Retargeting,4801,65,368.93,2,716.56
2026-06-19,Meta Ads,Lookalike,47072,651,363.9,21,1713.85
2026-06-19,Meta Ads,Prospecting,66034,641,516.2,16,1054.86
2026-06-19,Meta Ads,Retargeting,21835,476,356.2,26,1712.36
2026-06-19,TikTok Ads,Lookalike,61844,630,243.76,7,409.49
2026-06-19,TikTok Ads,Prospecting,93653,851,272.12,10,447.77
2026-06-19,TikTok Ads,Retargeting,31301,488,158.99,9,502.45
2026-06-20,Google Ads,Brand Search,5594,441,597.17,50,4476.32
2026-06-20,Google Ads,Lookalike,20401,718,984.0,31,2417.42
2026-06-20,Google Ads,Prospecting,37365,1056,1167.48,41,2999.87
2026-06-20,Google Ads,Retargeting,10614,619,687.31,48,4867.83
2026-06-20,LinkedIn Ads,Prospecting,13270,84,442.09,1,352.55
2026-06-20,LinkedIn Ads,Retargeting,5506,61,288.21,1,388.53
2026-06-20,Meta Ads,Lookalike,31086,436,391.82,13,1062.83
2026-06-20,Meta Ads,Prospecting,50429,537,479.11,5,374.2
2026-06-20,Meta Ads,Retargeting,20689,431,291.23,20,1258.45
2026-06-20,TikTok Ads,Lookalike,74338,834,292.81,12,626.45
2026-06-20,TikTok Ads,Prospecting,87291,649,249.0,3,132.33
2026-06-20,TikTok Ads,Retargeting,28629,442,153.79,5,254.6
